date,L_1,L_2,L_3,L_4,L_5,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35,P_36,P_37,P_38,P_39
11/11/2008,6,8,10,20,29,0,0,1,2,0,1,0,1,0,1,1,1,0,1,0,1,1,3,0,2,2,2,2,0,1,0,1,0,1,0,0,0,1,1,2,0,0,1,0
11/12/2008,5,6,23,27,31,1,0,1,2,1,2,0,0,0,0,0,1,2,0,1,1,2,0,1,0,0,0,2,1,1,1,2,0,2,0,3,0,1,0,0,1,1,0,0
11/13/2008,2,3,11,26,34,0,1,3,1,0,0,0,1,2,1,1,1,0,0,0,1,1,2,0,1,0,1,0,1,0,2,0,2,0,1,1,0,3,1,0,1,0,1,0
11/14/2008,20,25,29,31,36,2,0,1,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,1,3,0,2,1,0,1,1,1,0,1,2,1,0,1,1,0,1,1,0,1
11/15/2008,7,8,22,30,33,0,1,0,2,0,0,3,2,1,1,0,0,1,0,2,1,1,0,0,0,1,1,0,1,0,0,0,0,2,1,2,0,3,1,0,0,1,1,1
11/16/2008,5,10,18,23,25,0,0,1,2,3,0,1,1,0,1,0,0,1,1,0,1,0,5,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0
11/17/2008,5,13,16,37,38,2,3,1,1,3,0,0,1,0,2,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,2,2,1
11/18/2008,11,17,20,31,36,2,1,0,2,0,1,1,0,1,1,2,1,1,0,1,1,2,0,0,2,0,1,0,2,1,0,0,1,2,0,2,0,0,0,1,1,0,0,0
11/19/2008,1,10,16,26,30,2,2,0,0,1,0,2,1,0,2,0,2,0,0,0,1,1,0,1,1,0,1,0,2,1,1,0,0,0,1,1,1,1,2,0,1,0,1,1
11/20/2008,14,34,35,36,37,1,0,0,1,0,0,1,0,0,2,1,1,1,2,0,0,2,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,3,4,1,0,1
11/21/2008,12,15,17,19,35,0,0,0,0,3,0,0,1,1,2,4,2,0,1,1,1,1,0,1,0,1,1,1,1,2,0,0,1,0,0,0,1,0,1,2,1,0,0,0
11/22/2008,8,15,21,24,25,1,1,1,0,1,0,1,2,0,1,0,1,2,1,2,0,0,2,0,0,1,0,4,3,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0
11/23/2008,5,10,16,27,36,0,0,1,0,1,0,0,0,3,2,0,0,2,0,1,2,0,0,2,1,0,2,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,2,0
11/24/2008,7,12,17,28,35,2,1,2,0,0,0,1,1,0,2,0,3,3,1,0,0,1,0,0,2,1,0,0,0,1,1,0,1,2,0,0,1,0,0,1,1,1,1,0
11/25/2008,8,12,13,33,36,0,0,2,2,0,0,1,2,2,0,0,1,2,2,1,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,2,0,1,1,0,1,0,1,3
11/26/2008,2,17,29,34,38,1,1,2,1,1,1,0,0,1,2,0,0,0,0,1,0,3,1,0,1,0,1,0,0,0,2,1,1,2,0,1,0,0,1,1,0,3,1,0
11/27/2008,4,25,31,34,39,0,1,1,1,1,0,1,0,1,2,0,3,0,0,0,0,1,0,2,1,2,1,0,1,2,1,1,0,1,2,1,0,0,1,1,0,0,0,1
11/28/2008,10,13,20,24,38,1,1,2,0,0,1,0,0,1,2,0,0,3,0,1,0,3,2,0,3,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0
11/29/2008,2,6,25,30,32,1,2,1,1,1,3,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,2,1,1,0,0,1,2,3,1,0,0,0,0,0,0,2
11/30/2008,9,14,15,23,25,1,0,1,0,0,1,2,0,1,0,1,1,2,1,2,0,1,0,2,0,0,3,2,1,1,1,0,1,0,2,0,0,0,1,0,1,1,0,0
12/1/2008,11,13,14,27,39,0,0,0,2,0,1,1,1,1,2,1,0,2,1,2,0,1,0,0,1,1,0,0,1,0,0,1,2,1,0,0,1,2,1,0,2,0,1,1
12/2/2008,11,13,14,18,24,0,1,0,1,1,0,0,1,0,1,2,1,3,3,0,0,0,3,1,1,0,0,0,1,0,0,0,1,1,0,2,1,0,1,0,2,0,2,0
12/3/2008,1,2,21,25,28,2,1,0,0,1,1,0,0,0,2,1,2,1,0,0,1,0,1,1,0,3,1,2,0,1,0,1,2,0,0,1,0,2,0,1,0,2,0,0
12/4/2008,18,22,25,28,35,1,1,0,1,3,0,0,2,0,0,1,0,0,0,1,1,2,1,0,0,0,2,1,0,1,1,1,1,0,1,0,1,2,1,1,1,1,1,0
12/5/2008,11,13,17,19,22,0,2,1,0,0,0,1,0,0,1,3,1,1,0,0,1,1,2,1,0,0,2,1,0,1,0,0,0,1,2,0,0,0,1,1,3,0,1,2
12/6/2008,9,11,12,22,32,0,1,1,0,0,0,0,2,2,0,2,2,0,1,1,1,0,1,2,2,0,2,1,0,0,0,0,0,1,2,1,1,0,0,0,1,0,1,2
12/7/2008,7,13,17,19,34,0,1,0,0,2,1,1,2,1,1,1,1,1,1,0,1,2,0,2,1,2,0,0,1,0,2,1,0,0,2,0,0,0,1,1,0,0,1,0
12/8/2008,1,6,20,22,31,1,1,0,1,0,3,0,0,0,0,0,0,1,1,1,1,1,0,0,3,0,2,0,0,0,1,0,2,2,1,2,2,0,2,0,1,0,0,1
12/9/2008,3,4,9,10,13,0,1,2,3,1,0,2,0,1,2,0,1,2,1,0,0,1,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1
12/10/2008,6,15,30,34,35,0,0,1,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,2,2,0,1,1,1,2,1,1,3,0,1,1,0
12/11/2008,11,13,15,33,34,1,3,0,0,0,1,2,0,0,2,2,0,1,1,1,1,0,0,1,0,0,1,1,2,0,1,0,0,2,0,0,0,3,1,0,0,1,2,0
12/12/2008,1,4,6,17,22,2,1,1,2,1,2,0,1,1,2,1,0,2,0,0,1,2,0,0,0,0,1,0,0,1,0,2,0,2,0,1,0,1,0,0,1,1,1,0
12/13/2008,9,20,21,23,30,0,1,0,0,0,0,1,0,2,1,0,3,1,2,0,1,0,1,2,2,1,0,2,0,1,3,0,0,0,2,2,0,0,0,0,1,0,1,0
12/14/2008,1,7,9,14,21,2,0,0,1,1,0,1,3,2,0,1,0,2,1,0,0,1,0,0,2,2,0,1,1,0,0,1,1,0,1,0,1,0,1,2,0,1,1,0
12/15/2008,6,13,14,16,17,1,2,0,2,1,1,0,0,1,0,0,0,2,1,0,1,2,1,1,0,1,0,0,0,0,3,3,0,0,1,1,1,0,1,0,1,1,1,0
12/16/2008,6,7,14,23,28,0,0,0,1,0,2,2,0,1,1,1,0,0,2,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,2,2,0,1,2,1,0,0
12/17/2008,5,9,19,24,32,0,2,0,1,2,1,1,1,1,1,0,1,1,1,0,0,0,0,2,1,2,0,1,2,1,0,1,0,2,0,1,2,0,0,2,0,0,0,0
12/18/2008,5,7,17,33,35,0,3,1,0,2,1,2,0,0,1,1,0,0,0,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,2,0,1,1,4,1,0
12/19/2008,6,15,17,19,35,1,1,1,1,0,1,0,0,0,0,0,1,1,1,2,3,2,0,1,2,1,2,0,1,0,0,0,2,0,1,1,1,1,0,1,1,0,0,0
12/20/2008,4,6,16,18,23,1,1,1,3,0,1,1,2,0,0,0,1,1,0,1,2,0,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,2,0,1,1,0,0
12/21/2008,4,8,23,31,34,1,1,1,1,0,1,0,2,0,2,0,1,0,2,1,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,1,0,0,2,2,1,0,2,1
12/22/2008,11,12,20,35,39,0,0,0,1,0,1,0,3,0,0,1,2,0,0,1,1,1,0,1,2,1,0,1,1,1,1,0,1,0,0,0,0,1,0,2,3,1,2,1
12/23/2008,4,20,22,26,31,1,1,0,2,2,2,0,0,0,1,1,2,0,0,0,0,1,1,1,2,0,2,0,2,0,1,1,0,1,0,1,0,0,1,0,1,1,2,0
12/24/2008,1,3,5,14,32,1,0,1,0,3,0,2,1,2,0,0,0,0,1,2,0,2,1,0,0,1,0,0,1,1,0,2,2,0,0,0,2,1,0,2,1,0,0,1
12/25/2008,15,25,35,36,39,2,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,2,0,0,1
12/26/2008,2,8,9,17,25,0,2,1,0,1,0,1,4,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,3,1,1,2,0,2,0,2,0,2,1,0,0,0,0
12/27/2008,3,10,13,16,35,1,0,2,1,0,0,1,0,1,1,0,1,2,0,3,2,1,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,2,2,1,1,1,0,1
12/28/2008,13,14,18,23,38,0,2,1,0,0,0,1,1,1,2,1,0,2,1,0,0,0,2,0,1,0,1,1,1,2,2,1,0,1,0,0,0,0,1,1,0,1,2,1
12/29/2008,6,7,12,17,21,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,2,0,1,1,2,1,0,0,1,2,1,1
12/30/2008,2,8,19,21,23,1,1,0,0,2,2,1,2,2,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,2,1,1,2
12/31/2008,3,4,6,29,39,1,0,2,2,1,2,0,1,1,0,0,1,1,2,1,0,1,1,1,1,0,0,1,1,0,0,0,0,3,0,1,1,1,1,1,0,0,0,1
1/1/2009,7,8,12,31,34,1,0,1,1,0,0,1,1,0,1,4,2,0,0,0,0,0,1,0,1,0,1,0,2,2,0,0,0,1,0,2,0,0,1,5,1,0,0,1
1/2/2009,5,12,17,24,37,0,0,0,1,2,1,0,0,0,1,0,1,2,1,1,1,1,2,0,0,1,1,0,2,0,0,1,1,3,1,0,0,1,0,1,1,1,0,2
1/3/2009,4,9,10,12,24,1,2,0,5,1,0,1,1,1,2,1,1,0,0,0,1,0,0,0,1,1,0,0,2,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1
1/4/2009,1,9,14,33,35,2,1,0,0,0,0,1,2,1,1,0,1,0,2,0,0,2,2,1,1,1,1,0,0,0,1,1,1,0,3,0,1,2,0,1,0,1,0,0
1/5/2009,7,10,22,29,36,1,0,1,0,1,1,1,0,0,2,1,2,0,1,1,2,1,1,0,0,0,1,0,0,1,2,0,0,2,1,1,1,0,0,1,2,0,0,2
1/6/2009,5,16,17,19,25,0,0,2,2,1,0,2,0,0,2,0,1,1,0,0,2,1,2,3,0,0,1,0,1,1,1,1,0,0,2,0,0,1,1,0,1,1,0,0
1/7/2009,13,18,24,33,34,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,2,1,2,1,1,0,0,1,0,0,1,3,2,0,1,0,1,0
1/8/2009,3,4,6,24,34,2,0,2,2,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,0,0,1,1,1,2,2,1,3,0,0,2
1/9/2009,3,6,15,24,39,1,0,3,0,0,1,0,2,0,0,0,0,0,1,2,0,2,1,1,0,3,0,0,1,0,2,1,0,1,2,1,1,1,0,0,1,1,0,1
1/10/2009,7,15,20,30,36,0,2,2,0,2,1,2,0,1,0,1,1,0,0,2,0,0,0,1,1,1,0,0,2,0,2,2,0,1,1,0,2,0,0,0,1,1,1,0
1/11/2009,14,15,18,26,35,3,0,1,0,0,1,0,0,0,0,0,2,0,1,1,1,1,1,1,0,1,2,0,0,2,1,2,0,0,2,0,0,1,1,2,2,0,0,1
1/12/2009,1,9,18,27,38,1,1,1,0,2,2,3,0,1,1,1,0,0,0,1,0,0,2,0,0,0,1,1,1,0,2,1,1,0,1,0,0,1,1,1,0,1,1,1
1/13/2009,3,10,18,31,36,0,0,3,0,0,2,0,1,1,1,2,0,1,1,0,1,0,1,0,0,2,1,1,1,1,0,1,0,0,1,2,0,1,1,0,2,1,0,1
1/14/2009,2,11,30,37,38,0,2,1,1,1,0,0,2,1,0,2,0,0,1,1,0,0,2,0,0,1,1,0,0,0,3,1,0,1,3,0,1,1,0,0,1,2,1,0
1/15/2009,14,18,20,28,35,0,0,0,0,0,2,0,1,0,1,1,2,0,1,1,0,0,1,0,2,0,0,0,1,1,0,0,2,1,0,1,1,3,1,2,3,0,1,1
1/16/2009,5,14,24,25,29,2,0,0,0,2,1,1,1,1,2,1,0,1,2,1,1,0,1,0,1,0,0,0,2,1,0,0,0,2,1,1,0,1,1,0,0,1,2,0
1/17/2009,5,12,32,35,37,1,0,1,1,1,0,1,1,1,0,2,1,1,1,1,1,0,0,0,3,0,0,0,2,1,1,1,0,1,3,0,1,0,0,2,0,1,0,0
1/18/2009,2,4,8,12,34,1,2,1,2,2,0,0,1,1,0,1,2,0,0,1,2,1,0,0,1,0,1,1,0,0,0,2,0,0,2,0,0,1,2,1,0,0,1,1
1/19/2009,3,20,25,28,32,1,4,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,2,0,0,1,1,2,0,0,1,2,0,0,3,1,1,0,2,0,0,2
1/20/2009,2,18,20,22,23,0,2,0,0,0,0,3,1,1,0,1,1,0,0,0,1,0,2,0,2,1,2,2,1,2,0,1,0,0,1,1,1,1,0,2,1,0,0,0
1/21/2009,2,21,29,34,38,0,1,0,1,3,1,1,0,1,3,1,1,0,0,1,0,1,0,0,0,1,0,2,1,0,1,0,0,4,1,0,0,1,1,1,0,0,1,1
1/22/2009,13,22,27,29,31,0,0,1,2,1,1,2,0,3,1,3,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,2,1,2,0,1,1,0,0,1
1/23/2009,7,9,23,28,29,0,0,0,2,0,2,2,0,1,0,0,0,1,0,0,0,3,0,1,1,1,0,2,1,1,1,1,2,1,2,0,2,0,1,1,0,1,0,0
1/24/2009,3,13,14,15,22,0,0,1,0,0,1,1,2,1,2,0,1,2,1,2,0,0,0,0,2,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,2,1
1/25/2009,15,22,33,34,38,1,1,0,0,2,1,1,1,2,0,0,0,1,1,2,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,1,1
1/26/2009,3,5,16,37,38,0,1,3,0,2,0,0,0,1,2,1,0,0,1,0,1,0,0,0,1,1,0,1,2,1,0,0,1,0,0,1,1,0,1,1,1,2,3,1
1/27/2009,7,8,13,20,34,0,0,0,0,0,1,2,2,1,0,0,2,1,0,0,1,2,2,0,2,0,0,1,0,0,0,1,1,1,1,2,1,0,3,0,0,1,0,2
1/28/2009,1,4,5,9,26,1,0,2,2,1,1,0,0,2,0,0,0,1,0,2,0,2,2,0,0,0,1,0,0,2,5,1,1,0,0,0,1,0,1,1,0,0,0,1
1/29/2009,3,27,30,31,33,1,1,3,2,1,0,1,1,1,2,0,0,2,0,0,2,1,0,1,0,0,1,0,0,0,1,2,1,0,3,1,1,1,0,0,0,0,0,0
1/30/2009,5,15,25,31,32,1,0,0,0,2,1,2,1,0,0,0,0,1,1,2,0,2,2,0,0,1,0,1,1,1,0,0,0,1,0,2,1,1,2,1,0,0,2,1
1/31/2009,2,7,8,14,38,1,3,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,2,1,0,1,0,0,0,0,0,3,2,1,0,0,0,3,1,0,1,0,2,0
2/1/2009,3,11,27,28,33,1,0,1,0,0,0,1,0,2,1,2,0,1,0,1,2,1,0,0,0,1,1,0,1,0,0,1,3,0,2,1,0,2,2,0,0,2,0,1
2/2/2009,4,5,25,31,32,0,0,1,2,3,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,2,0,2,3,0,1,1,2,1,0,1,1,0,1,0
2/3/2009,3,5,16,22,27,0,1,3,0,1,1,1,1,1,1,2,1,0,0,1,1,0,1,0,2,0,1,1,2,0,2,1,0,0,0,0,0,0,2,1,2,0,0,0
2/4/2009,13,15,20,26,36,1,1,0,0,1,1,0,0,0,0,1,1,2,0,1,0,0,0,1,2,0,1,2,1,0,3,0,1,1,2,0,0,1,1,2,1,1,1,0
2/5/2009,7,8,17,20,25,1,0,0,1,1,0,1,1,0,1,0,1,3,1,0,0,2,1,2,1,0,1,0,1,1,1,1,2,1,1,0,0,0,0,0,1,1,1,1
2/6/2009,5,10,12,15,39,3,1,1,1,2,1,3,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,2,0,0,0,2,1,0,0,1,0,2,0,0,1,0,1,1
2/7/2009,4,8,21,28,37,1,0,1,3,1,1,1,1,0,3,1,1,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,1,2,1,1,2,0,0,2,0,0
2/8/2009,1,3,14,19,21,2,2,3,0,0,0,1,2,0,1,3,0,1,1,0,0,1,0,1,0,2,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,2,0,0
2/9/2009,2,10,17,23,32,1,1,0,0,0,0,0,2,2,2,0,2,0,0,0,1,1,0,2,1,1,1,2,0,1,3,0,1,0,0,1,1,1,0,0,1,1,1,0
2/10/2009,1,2,6,38,39,1,2,0,1,1,1,0,1,2,0,0,1,2,0,0,0,0,2,1,1,0,1,1,0,1,0,2,1,0,2,1,0,0,0,0,1,1,2,1
2/11/2009,7,13,20,28,38,3,0,0,0,2,0,3,0,2,0,0,0,1,1,0,0,2,0,1,1,3,0,1,0,0,0,0,2,1,1,0,1,1,1,0,0,2,1,0
2/12/2009,15,16,19,20,35,1,0,0,0,0,1,0,0,1,1,1,0,0,2,1,2,1,2,2,2,0,1,1,0,1,0,1,1,1,0,2,0,0,1,2,1,1,0,0
2/13/2009,1,10,13,18,26,1,0,2,1,3,0,2,0,1,2,0,1,1,1,0,1,0,1,0,3,0,0,0,2,0,1,0,1,0,1,0,1,2,0,1,1,0,0,0
2/14/2009,7,11,16,34,38,1,2,1,1,1,0,1,1,0,0,2,0,0,0,0,1,0,2,2,1,2,0,0,1,0,0,0,0,0,2,1,0,1,1,1,2,1,2,0
2/15/2009,9,11,15,23,30,0,0,1,0,1,1,0,0,1,0,1,2,1,2,2,0,0,0,1,0,2,0,1,0,0,0,1,2,2,2,0,1,1,0,2,1,2,0,0
2/16/2009,1,9,11,31,38,1,1,0,1,0,2,1,2,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,2,2,2,0,2,0,1,1,2,0,1,1,0,0,1,0
2/17/2009,5,10,22,31,36,1,0,0,1,2,1,0,0,1,1,1,0,0,0,0,1,1,0,3,2,2,1,1,1,0,0,2,1,0,0,2,0,1,1,0,2,0,0,1
2/18/2009,3,14,15,34,36,1,1,1,0,0,2,2,0,1,0,1,1,1,1,2,1,0,2,1,0,0,0,1,1,1,1,0,0,2,1,0,1,0,1,0,2,0,0,1
2/19/2009,4,18,25,32,38,0,0,1,2,0,2,1,1,2,0,0,0,1,0,1,0,1,2,1,1,1,1,0,2,2,0,1,0,0,1,0,1,2,1,1,0,0,1,0
2/20/2009,11,13,14,19,23,1,1,0,1,2,0,0,0,0,0,2,0,1,1,1,1,1,0,1,0,1,0,4,0,1,3,0,2,2,1,0,0,1,0,0,1,0,1,0
2/21/2009,9,12,18,19,25,0,0,0,1,0,2,1,1,3,2,0,2,0,3,0,0,0,1,2,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,2,1,1,0
2/22/2009,2,3,5,6,15,2,2,2,0,2,1,1,1,0,1,1,1,0,0,2,1,1,1,0,1,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2,0
2/23/2009,5,20,27,28,29,1,1,0,2,1,2,0,0,1,1,1,1,0,0,0,1,0,0,0,3,0,0,1,2,0,0,1,1,2,1,2,0,2,1,1,1,0,0,0
2/24/2009,4,13,18,30,36,0,0,0,1,0,1,0,2,0,0,3,0,1,0,1,1,0,3,1,1,1,0,1,0,1,1,1,1,0,2,1,0,1,2,1,1,0,1,0
2/25/2009,1,19,21,24,37,2,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,2,1,3,1,2,0,0,0,0,2,0,2,0,1,1,1,1,3,0
2/26/2009,2,11,32,33,34,1,1,0,0,0,1,0,1,0,0,2,1,1,0,1,0,0,0,0,1,0,0,1,2,1,1,0,1,2,0,1,3,1,1,1,3,2,0,0
2/27/2009,15,20,27,36,37,1,1,0,1,0,0,0,2,0,0,1,0,1,0,2,0,1,2,2,1,0,1,1,0,1,1,2,0,1,0,1,0,1,1,0,1,2,1,1
2/28/2009,5,26,28,32,35,3,1,2,0,2,0,0,1,1,2,1,2,0,1,1,2,0,0,0,1,0,0,1,0,2,1,0,1,0,0,1,1,0,0,2,0,0,1,0
3/1/2009,14,22,25,33,38,0,0,2,0,1,0,0,0,1,1,0,2,0,2,1,0,2,2,0,0,0,3,0,1,1,1,0,0,2,0,0,2,1,0,1,0,1,2,1
3/2/2009,4,13,15,24,39,1,0,0,3,1,1,0,0,1,0,0,1,1,2,2,2,0,0,0,1,0,2,0,2,0,0,1,2,2,1,0,0,0,2,0,0,0,1,1
3/3/2009,1,30,33,34,35,3,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,4,2,0,2,1,1,1,1,1,2,0,1,1,2,1,0,0,1,0
3/4/2009,6,9,16,23,35,2,0,1,0,0,1,3,1,1,1,0,1,0,3,0,1,1,0,0,0,1,0,3,2,0,2,1,0,3,0,1,0,0,0,1,0,0,0,0
3/5/2009,4,26,27,28,29,0,1,1,1,0,1,2,4,0,2,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,2,1,2,3,1,0,0,1,0,1,0,1,0,0
3/6/2009,6,11,25,35,38,1,1,1,1,2,1,1,1,0,1,1,2,1,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,1,1,0,1,2,2
3/7/2009,8,18,19,20,31,1,0,0,0,1,1,0,2,1,2,0,2,1,1,0,0,1,2,2,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1
3/8/2009,13,14,18,36,37,0,0,0,0,0,2,0,0,0,2,0,0,3,1,0,0,0,2,1,2,2,1,1,1,2,0,0,0,0,1,1,1,2,0,0,2,1,2,0
3/9/2009,2,24,27,28,31,2,1,1,2,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,1,0,2,1,1,2,1,2,0,0,1,0,1,1,0,2,0,1,2
3/10/2009,4,12,23,28,37,1,2,0,2,1,0,1,1,1,1,3,2,1,2,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
3/11/2009,1,15,30,31,39,2,0,0,0,1,0,0,0,1,1,1,2,0,0,2,0,0,0,1,0,3,1,1,1,0,1,0,2,0,2,2,2,1,1,0,0,0,1,1
3/12/2009,7,9,15,26,37,1,0,0,0,1,1,1,0,2,1,1,0,0,1,2,0,0,1,0,0,1,1,0,0,1,2,1,1,2,1,1,1,1,2,0,0,1,0,2
3/13/2009,17,20,24,34,35,0,0,1,0,1,0,2,0,1,0,0,2,0,0,1,2,1,2,1,2,1,1,1,1,0,0,1,0,1,0,3,0,1,1,1,0,1,0,1
3/14/2009,4,8,9,28,31,0,2,0,1,2,1,0,3,2,1,0,1,0,0,1,0,1,0,2,1,1,0,1,1,0,0,0,1,0,0,2,0,1,0,1,1,3,0,0
3/15/2009,9,12,16,26,32,1,2,0,0,1,0,0,2,2,0,0,1,0,0,1,3,1,0,1,1,1,1,1,1,0,1,0,0,1,2,0,2,0,0,0,1,3,0,0
3/16/2009,3,11,29,34,39,0,0,2,0,1,0,3,0,0,2,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,3,2,0,1,0,1,0,2,2,0,1
3/17/2009,9,20,23,34,37,0,1,1,0,1,0,2,0,2,1,1,1,0,1,0,1,1,0,1,3,0,0,2,3,1,0,1,1,0,0,0,1,2,1,0,0,1,0,0
3/18/2009,2,8,21,30,37,1,1,2,1,1,1,0,2,0,0,1,0,2,2,0,0,2,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,2,1,0,1,3,1
3/19/2009,4,12,24,30,33,0,0,1,1,1,1,0,0,1,1,2,2,1,1,0,0,2,0,0,1,0,2,0,2,1,0,1,1,0,1,1,0,1,0,0,2,1,0,2
3/20/2009,6,9,14,17,28,0,0,1,0,1,2,2,0,1,1,0,1,0,2,0,2,1,0,1,0,1,0,0,1,0,2,1,1,1,0,0,0,0,1,1,2,2,0,2
3/21/2009,5,8,11,22,27,1,0,0,0,2,0,1,1,0,0,3,0,0,1,0,2,1,0,1,0,1,1,0,1,0,0,1,2,2,2,1,0,1,0,2,1,0,2,0
3/22/2009,8,22,26,27,37,1,0,1,0,0,1,2,2,0,1,1,1,0,0,0,1,1,2,0,0,1,1,1,0,2,1,2,0,0,1,1,1,0,0,2,0,2,1,0
3/23/2009,11,20,25,32,34,0,1,1,0,0,1,1,0,0,1,1,2,0,2,1,0,0,0,1,2,0,3,0,0,1,0,0,0,1,0,1,2,2,3,0,1,1,1,0
3/24/2009,1,4,7,14,17,1,0,0,1,0,0,2,0,0,0,0,1,2,1,2,0,3,1,0,1,0,2,1,0,0,0,0,0,0,2,2,1,0,2,0,1,2,1,1
3/25/2009,5,8,9,21,22,1,3,0,0,1,0,0,2,4,0,2,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,2,0,0,1,1,0,1,0
3/26/2009,6,11,30,37,39,0,1,0,1,1,1,0,0,2,0,1,0,1,1,1,0,1,0,1,1,0,2,0,1,1,1,0,0,0,2,0,0,1,0,0,1,4,2,2
3/27/2009,4,8,15,22,23,0,0,0,2,2,1,0,1,3,1,1,1,2,2,1,0,0,1,0,1,0,2,1,0,0,2,2,0,1,0,1,0,1,0,1,0,0,0,0
3/28/2009,13,18,22,29,32,0,1,1,2,1,0,1,0,1,2,0,1,1,1,0,2,0,1,2,0,0,2,1,0,1,0,1,0,1,2,0,2,0,1,1,0,0,0,1
3/29/2009,11,18,19,26,34,0,1,1,0,2,2,1,2,2,0,1,1,0,2,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,2,0,1,2,0,1
3/30/2009,6,7,23,25,35,1,0,1,2,0,1,1,1,2,2,0,0,0,0,0,1,2,1,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,3,1,1,1,2
3/31/2009,3,11,13,27,33,0,1,2,0,0,0,1,0,1,0,2,1,1,1,0,0,2,3,0,2,2,0,1,0,0,2,1,1,1,0,1,0,1,0,1,1,0,1,0
4/1/2009,14,19,23,28,31,0,2,0,1,0,0,1,1,0,1,2,0,0,3,0,1,0,1,2,0,0,1,3,0,0,0,0,1,0,1,2,3,0,0,0,0,1,2,1
4/2/2009,6,15,29,30,39,3,0,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,1,0,1,0,2,1,1,0,1,2,2,0,2,0,1,1,1,0,1,1
4/3/2009,7,9,25,29,37,0,1,0,1,1,0,1,0,1,1,0,1,2,0,1,0,1,1,1,1,1,0,0,1,1,1,2,0,3,0,0,0,0,1,1,1,2,1,1
4/4/2009,3,6,12,14,17,0,0,3,0,0,1,0,1,1,0,0,1,2,2,2,0,2,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0
